lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
honesto,adj,n/a,A2,,honesto（待校对）,honesto,Contexto: honesto.,例句待内容组补充（honesto）。,honesto.jpg,A2|adj|日常,专四,empleado（待校对）,具有,亨利,词库自动生成_待内容组校对
pájaro,n,m,A2,,pájaro（待校对）,pájaro,Contexto: pájaro.,例句待内容组补充（pájaro）。,pájaro.jpg,A2|n|日常,专四,entrenador（待校对）,中殿,星期五,词库自动生成_待内容组校对
mayo,n,m,A2,,mayo（待校对）,mayo,Contexto: mayo.,例句待内容组补充（mayo）。,mayo.jpg,A2|n|日常,专四,aclarar（待校对）,注意,británico（待校对）,词库自动生成_待内容组校对
sesión,n,f,A2,,sesión（待校对）,sesión,Contexto: sesión.,例句待内容组补充（sesión）。,sesión.jpg,A2|n|日常,专四,piloto（待校对）,emoción（待校对）,任何,词库自动生成_待内容组校对
comité,n,n/a,A2,,comité（待校对）,comité,Contexto: comité.,例句待内容组补充（comité）。,comité.jpg,A2|n|日常,专四,乔,clave（待校对）,plazo（待校对）,词库自动生成_待内容组校对
hecho,adj,n/a,A2,,制成,hecho,Contexto: hecho.,例句待内容组补充（hecho）。,hecho.jpg,A2|adj|日常,专四,吃晚饭,糟糕的,猫,词库自动生成_待内容组校对
um,adv,n/a,A2,,um（待校对）,um,Contexto: um.,例句待内容组补充（um）。,um.jpg,A2|adv|日常,专四,公寓,事实,冷静的,词库自动生成_待内容组校对
roca,n,f,A2,,roca（待校对）,roca,Contexto: roca.,例句待内容组补充（roca）。,roca.jpg,A2|n|日常,专四,访问,吻,tratado（待校对）,词库自动生成_待内容组校对
disponer,v,n/a,A2,,disponer（待校对）,disponer,Contexto: disponer.,例句待内容组补充（disponer）。,disponer.jpg,A2|v|变位|日常,专四,desastre（待校对）,选项,王子,词库自动生成_待内容组校对
organismo,n,m,A2,,organismo（待校对）,organismo,Contexto: organismo.,例句待内容组补充（organismo）。,organismo.jpg,A2|n|日常,专四,pez（待校对）,可怕,植物,词库自动生成_待内容组校对
frase,n,n/a,A2,,frase（待校对）,frase,Contexto: frase.,例句待内容组补充（frase）。,frase.jpg,A2|n|日常,专四,害怕的,蓝色的,你,词库自动生成_待内容组校对
marco,n,m,A2,,marco（待校对）,marco,Contexto: marco.,例句待内容组补充（marco）。,marco.jpg,A2|n|日常,专四,criar（待校对）,投票,industria（待校对）,词库自动生成_待内容组校对
reacción,n,f,A2,,reacción（待校对）,reacción,Contexto: reacción.,例句待内容组补充（reacción）。,reacción.jpg,A2|n|日常,专四,化妆品,高兴极了,国家,词库自动生成_待内容组校对
activo,adj,n/a,A2,,activo（待校对）,activo,Contexto: activo.,例句待内容组补充（activo）。,activo.jpg,A2|adj|日常,专四,著名的,concentrar（待校对）,脸,词库自动生成_待内容组校对
característica,n,f,A2,,característica（待校对）,característica,Contexto: característica.,例句待内容组补充（característica）。,característica.jpg,A2|n|日常,专四,防御,人口,acusado（待校对）,词库自动生成_待内容组校对
relacionado,adj,n/a,A2,,relacionado（待校对）,relacionado,Contexto: relacionado.,例句待内容组补充（relacionado）。,relacionado.jpg,A2|adj|日常,专四,放松,杯子,直的,词库自动生成_待内容组校对
similar,adj,n/a,A2,,similar（待校对）,similar,Contexto: similar.,例句待内容组补充（similar）。,similar.jpg,A2|adj|日常,专四,压力,商业的,距离,词库自动生成_待内容组校对
criar,v,n/a,A2,,criar（待校对）,criar,Contexto: criar.,例句待内容组补充（criar）。,criar.jpg,A2|v|变位|日常,专四,公寓,噪音,行为,词库自动生成_待内容组校对
helado,adj,n/a,A2,,helado（待校对）,helado,Contexto: helado.,例句待内容组补充（helado）。,helado.jpg,A2|adj|日常,专四,石头,desnudo（待校对）,敌人,词库自动生成_待内容组校对
reino,n,m,A2,,reino（待校对）,reino,Contexto: reino.,例句待内容组补充（reino）。,reino.jpg,A2|n|日常,专四,收音机,comentar（待校对）,区域,词库自动生成_待内容组校对
lento,adj,n/a,A2,,lento（待校对）,lento,Contexto: lento.,例句待内容组补充（lento）。,lento.jpg,A2|adj|日常,专四,当前的,cien（待校对）,gas（待校对）,词库自动生成_待内容组校对
deporte,n,n/a,A2,,deporte（待校对）,deporte,Contexto: deporte.,例句待内容组补充（deporte）。,deporte.jpg,A2|n|日常,专四,到期的,最大限度,concepto（待校对）,词库自动生成_待内容组校对
tender,v,n/a,A2,,tender（待校对）,tender,Contexto: tender.,例句待内容组补充（tender）。,tender.jpg,A2|v|变位|日常,专四,报纸,婚礼,链,词库自动生成_待内容组校对
juzgar,v,n/a,A2,,juzgar（待校对）,juzgar,Contexto: juzgar.,例句待内容组补充（juzgar）。,juzgar.jpg,A2|v|变位|日常,专四,concepto（待校对）,立即地,套装,词库自动生成_待内容组校对
cruz,n,n/a,A2,,cruz（待校对）,cruz,Contexto: cruz.,例句待内容组补充（cruz）。,cruz.jpg,A2|n|日常,专四,重要性,射击,危机,词库自动生成_待内容组校对
pesado,adj,n/a,A2,,pesado（待校对）,pesado,Contexto: pesado.,例句待内容组补充（pesado）。,pesado.jpg,A2|adj|日常,专四,强大的,逗乐,吻,词库自动生成_待内容组校对
gasto,n,m,A2,,gasto（待校对）,gasto,Contexto: gasto.,例句待内容组补充（gasto）。,gasto.jpg,A2|n|日常,专四,atraer（待校对）,concepto（待校对）,数量,词库自动生成_待内容组校对
emoción,n,f,A2,,emoción（待校对）,emoción,Contexto: emoción.,例句待内容组补充（emoción）。,emoción.jpg,A2|n|日常,专四,手指,最后,伤心,词库自动生成_待内容组校对
conflicto,n,m,A2,,conflicto（待校对）,conflicto,Contexto: conflicto.,例句待内容组补充（conflicto）。,conflicto.jpg,A2|n|日常,专四,移动,糟糕的,cuchillo（待校对）,词库自动生成_待内容组校对
firme,adj,n/a,A2,,firme（待校对）,firme,Contexto: firme.,例句待内容组补充（firme）。,firme.jpg,A2|adj|日常,专四,托尼,齿,邻居,词库自动生成_待内容组校对
operar,v,n/a,A2,,operar（待校对）,operar,Contexto: operar.,例句待内容组补充（operar）。,operar.jpg,A2|v|变位|日常,专四,impuesto（待校对）,茶,cargar（待校对）,词库自动生成_待内容组校对
hombro,n,m,A2,,hombro（待校对）,hombro,Contexto: hombro.,例句待内容组补充（hombro）。,hombro.jpg,A2|n|日常,专四,花,植物,generación（待校对）,词库自动生成_待内容组校对
cocinar,v,n/a,A2,,cocinar（待校对）,cocinar,Contexto: cocinar.,例句待内容组补充（cocinar）。,cocinar.jpg,A2|v|变位|日常,专四,射击,光,没有任何,词库自动生成_待内容组校对
pollo,n,m,A2,,pollo（待校对）,pollo,Contexto: pollo.,例句待内容组补充（pollo）。,pollo.jpg,A2|n|日常,专四,美国,感兴趣的,pájaro（待校对）,词库自动生成_待内容组校对
dificultad,n,f,A2,,dificultad（待校对）,dificultad,Contexto: dificultad.,例句待内容组补充（dificultad）。,dificultad.jpg,A2|n|日常,专四,仍然,分析,百,词库自动生成_待内容组校对
labio,n,m,A2,,labio（待校对）,labio,Contexto: labio.,例句待内容组补充（labio）。,labio.jpg,A2|n|日常,专四,电视,gonzález（待校对）,假期,词库自动生成_待内容组校对
primo,n,m,A2,,primo（待校对）,primo,Contexto: primo.,例句待内容组补充（primo）。,primo.jpg,A2|n|日常,专四,competencia（待校对）,agencia（待校对）,工人,词库自动生成_待内容组校对
explicación,n,f,A2,,explicación（待校对）,explicación,Contexto: explicación.,例句待内容组补充（explicación）。,explicación.jpg,A2|n|日常,专四,明亮的,吻,lento（待校对）,词库自动生成_待内容组校对
habilidad,n,f,A2,,habilidad（待校对）,habilidad,Contexto: habilidad.,例句待内容组补充（habilidad）。,habilidad.jpg,A2|n|日常,专四,警卫,婚礼,推,词库自动生成_待内容组校对
brujo,n,m,A2,,brujo（待校对）,brujo,Contexto: brujo.,例句待内容组补充（brujo）。,brujo.jpg,A2|n|日常,专四,审查,萨姆,回答,词库自动生成_待内容组校对
entrenador,n,m,A2,,entrenador（待校对）,entrenador,Contexto: entrenador.,例句待内容组补充（entrenador）。,entrenador.jpg,A2|n|日常,专四,以下,书面,乔治,词库自动生成_待内容组校对
procedimiento,n,m,A2,,procedimiento（待校对）,procedimiento,Contexto: procedimiento.,例句待内容组补充（procedimiento）。,procedimiento.jpg,A2|n|日常,专四,肉,努力,风格,词库自动生成_待内容组校对
vergüenza,n,f,A2,,vergüenza（待校对）,vergüenza,Contexto: vergüenza.,例句待内容组补充（vergüenza）。,vergüenza.jpg,A2|n|日常,专四,联邦,原因,bola（待校对）,词库自动生成_待内容组校对
capítulo,n,m,A2,,capítulo（待校对）,capítulo,Contexto: capítulo.,例句待内容组补充（capítulo）。,capítulo.jpg,A2|n|日常,专四,相信,部分,瓶子,词库自动生成_待内容组校对
tommy,adv,n/a,A2,,tommy（待校对）,tommy,Contexto: tommy.,例句待内容组补充（tommy）。,tommy.jpg,A2|adv|日常,专四,cinta（待校对）,madera（待校对）,自然的,词库自动生成_待内容组校对
alcohol,n,n/a,A2,,alcohol（待校对）,alcohol,Contexto: alcohol.,例句待内容组补充（alcohol）。,alcohol.jpg,A2|n|日常,专四,efectivo（待校对）,亨利,método（待校对）,词库自动生成_待内容组校对
útil,adj,n/a,A2,,útil（待校对）,útil,Contexto: útil.,例句待内容组补充（útil）。,útil.jpg,A2|adj|日常,专四,自然的,跨度,deuda（待校对）,词库自动生成_待内容组校对
enojado,adj,n/a,A2,,enojado（待校对）,enojado,Contexto: enojado.,例句待内容组补充（enojado）。,enojado.jpg,A2|adj|日常,专四,recién（待校对）,干净的,环绕,词库自动生成_待内容组校对
coño,n,m,A2,,coño（待校对）,coño,Contexto: coño.,例句待内容组补充（coño）。,coño.jpg,A2|n|日常,专四,伤口,山,伪造的,词库自动生成_待内容组校对
aeropuerto,n,m,A2,,aeropuerto（待校对）,aeropuerto,Contexto: aeropuerto.,例句待内容组补充（aeropuerto）。,aeropuerto.jpg,A2|n|日常,专四,identidad（待校对）,麦克风,想象,词库自动生成_待内容组校对
olor,n,m,A2,,olor（待校对）,olor,Contexto: olor.,例句待内容组补充（olor）。,olor.jpg,A2|n|日常,专四,历史的,coincidir（待校对）,温和的,词库自动生成_待内容组校对
aumento,n,m,A2,,aumento（待校对）,aumento,Contexto: aumento.,例句待内容组补充（aumento）。,aumento.jpg,A2|n|日常,专四,托尼,斗争,巨大的,词库自动生成_待内容组校对
opinar,v,n/a,A2,,opinar（待校对）,opinar,Contexto: opinar.,例句待内容组补充（opinar）。,opinar.jpg,A2|v|变位|日常,专四,活动,减少,权威,词库自动生成_待内容组校对
oscuridad,n,f,A2,,oscuridad（待校对）,oscuridad,Contexto: oscuridad.,例句待内容组补充（oscuridad）。,oscuridad.jpg,A2|n|日常,专四,你,你,要求,词库自动生成_待内容组校对
grito,n,m,A2,,grito（待校对）,grito,Contexto: grito.,例句待内容组补充（grito）。,grito.jpg,A2|n|日常,专四,territorio（待校对）,说谎,claramente（待校对）,词库自动生成_待内容组校对
usado,adj,n/a,A2,,usado（待校对）,usado,Contexto: usado.,例句待内容组补充（usado）。,usado.jpg,A2|adj|日常,专四,taxi（待校对）,你会看到,他妈的,词库自动生成_待内容组校对
comportamiento,n,m,A2,,comportamiento（待校对）,comportamiento,Contexto: comportamiento.,例句待内容组补充（comportamiento）。,comportamiento.jpg,A2|n|日常,专四,生病的,噪音,休息,词库自动生成_待内容组校对
instalar,v,n/a,A2,,instalar（待校对）,instalar,Contexto: instalar.,例句待内容组补充（instalar）。,instalar.jpg,A2|v|变位|日常,专四,注意,粉色的,寒冷的,词库自动生成_待内容组校对
identidad,n,f,A2,,identidad（待校对）,identidad,Contexto: identidad.,例句待内容组补充（identidad）。,identidad.jpg,A2|n|日常,专四,牛奶,借,钟,词库自动生成_待内容组校对
químico,adj,n/a,A2,,químico（待校对）,químico,Contexto: químico.,例句待内容组补充（químico）。,químico.jpg,A2|adj|日常,专四,因为,ritmo（待校对）,寻找,词库自动生成_待内容组校对
prisionero,n,m,A2,,prisionero（待校对）,prisionero,Contexto: prisionero.,例句待内容组补充（prisionero）。,prisionero.jpg,A2|n|日常,专四,代表,噪音,jurado（待校对）,词库自动生成_待内容组校对
superficie,n,f,A2,,superficie（待校对）,superficie,Contexto: superficie.,例句待内容组补充（superficie）。,superficie.jpg,A2|n|日常,专四,químico（待校对）,deporte（待校对）,conferencia（待校对）,词库自动生成_待内容组校对
estadounidense,adj,n/a,A2,,estadounidense（待校对）,estadounidense,Contexto: estadounidense.,例句待内容组补充（estadounidense）。,estadounidense.jpg,A2|adj|日常,专四,坦率,抽烟,文章,词库自动生成_待内容组校对
madera,n,f,A2,,madera（待校对）,madera,Contexto: madera.,例句待内容组补充（madera）。,madera.jpg,A2|n|日常,专四,信用,北,要求,词库自动生成_待内容组校对
transformar,v,n/a,A2,,transformar（待校对）,transformar,Contexto: transformar.,例句待内容组补充（transformar）。,transformar.jpg,A2|v|变位|日常,专四,identidad（待校对）,牛奶,部门,词库自动生成_待内容组校对
frío,adj,n/a,A2,,寒冷的,frío,Contexto: frío.,例句待内容组补充（frío）。,frío.jpg,A2|adj|日常,专四,想法,圣诞节,强大的,词库自动生成_待内容组校对
imponer,v,n/a,A2,,imponer（待校对）,imponer,Contexto: imponer.,例句待内容组补充（imponer）。,imponer.jpg,A2|v|变位|日常,专四,cabello（待校对）,保卫,刑事,词库自动生成_待内容组校对
ray,adv,n/a,A2,,ray（待校对）,ray,Contexto: ray.,例句待内容组补充（ray）。,ray.jpg,A2|adv|日常,专四,依赖,邮政,beneficio（待校对）,词库自动生成_待内容组校对
claramente,adv,n/a,A2,,claramente（待校对）,claramente,Contexto: claramente.,例句待内容组补充（claramente）。,claramente.jpg,A2|adv|日常,专四,enojado（待校对）,依赖,aclarar（待校对）,词库自动生成_待内容组校对
truco,n,m,A2,,truco（待校对）,truco,Contexto: truco.,例句待内容组补充（truco）。,truco.jpg,A2|n|日常,专四,斗争,财产,自然,词库自动生成_待内容组校对
masa,n,f,A2,,masa（待校对）,masa,Contexto: masa.,例句待内容组补充（masa）。,masa.jpg,A2|n|日常,专四,荒谬的,生病的,艺术家,词库自动生成_待内容组校对
